# center_x	center_y	half_width	half_height
9249	134757	450	625
98999	119530	450	625
448082	15151	450	625
173906	104661	450	625
149566	37495	450	625
32627	41690	450	625
380872	102080	450	625
403048	82982	450	625
71230	70792	450	625
325338	1114	450	625
106254	44609	450	625
143296	87403	450	625
98950	80529	450	625
157505	133602	450	625
268611	88066	450	625
159028	115037	450	625
227776	147404	450	625
303668	42583	450	625
165355	32751	450	625
417944	73746	450	625
102198	55197	450	625
5189	120148	450	625
431929	58814	450	625
123730	80484	450	625
167258	27045	450	625
40951	15890	450	625
402354	48372	450	625
349993	72929	450	625
355802	21575	450	625
260031	144490	450	625
247794	53136	450	625
30128	26495	450	625
262440	115773	450	625
257930	135372	450	625
396724	139199	450	625
306719	63399	450	625
232948	18585	450	625
109847	118054	450	625
326851	86602	450	625
295891	123987	450	625
246647	124767	450	625
352977	108178	450	625
85091	15447	450	625
278160	74318	450	625
338323	9316	450	625
193161	141894	450	625
85105	21766	450	625
168189	35270	450	625
142439	9744	450	625
360695	58340	450	625
208495	1439	450	625
187291	109721	450	625
107176	77564	450	625
234175	14404	450	625
94718	120343	450	625
55991	50091	450	625
452262	128793	450	625
118221	112279	450	625
239793	33406	450	625
84749	25893	450	625
41075	99435	450	625
292087	100405	450	625
86553	108453	450	625
37727	103369	450	625
450397	347	450	625
353509	111769	450	625
172338	128078	450	625
228190	89391	450	625
401942	70943	450	625
298896	142085	450	625
120286	92712	450	625
402028	58074	450	625
327858	44475	450	625
216405	132128	450	625
23133	123331	450	625
273621	115833	450	625
164419	25733	450	625
190538	37997	450	625
153838	124191	450	625
43967	24660	450	625
190690	75353	450	625
390981	121554	450	625
66131	130197	450	625
206545	30750	450	625
188040	14666	450	625
92588	14103	450	625
424331	59041	450	625
8729	95266	450	625
121368	8911	450	625
447694	26027	450	625
111643	85340	450	625
208860	127287	450	625
393525	130376	450	625
69684	89888	450	625
213019	78928	450	625
258100	73134	450	625
96482	95606	450	625
330740	129990	450	625
353403	27311	450	625
216041	48620	450	625
149229	105854	450	625
456476	66337	450	625
367247	130130	450	625
453603	34793	450	625
254342	88922	450	625
197120	43562	450	625
250262	125557	450	625
206049	129964	450	625
390733	108410	450	625
297652	53929	450	625
432239	106677	450	625
113964	113898	450	625
311336	94029	450	625
276688	49764	450	625
88492	26306	450	625
334037	80299	450	625
386712	5738	450	625
396636	63437	450	625
362220	8165	450	625
370430	119539	450	625
400539	9575	450	625
110401	43627	450	625
101384	106227	450	625
422443	85095	450	625
177538	15121	450	625
223724	101902	450	625
382350	38365	450	625
266352	18111	450	625
367747	81365	450	625
7428	98364	450	625
163624	10890	450	625
279315	6213	450	625
238480	19329	450	625
432150	147725	450	625
196546	18405	450	625
345117	119810	450	625
19132	124395	450	625
354389	7742	450	625
357323	31058	450	625
176637	145186	450	625
124579	4138	450	625
251140	12606	450	625
323404	6317	450	625
307118	97776	450	625
167034	21471	450	625
253892	39983	450	625
220013	68833	450	625
8849	116570	450	625
315662	38724	450	625
187047	38533	450	625
328730	74989	450	625
194443	7987	450	625
94185	94058	450	625
32381	129933	450	625
432168	31443	450	625
92871	94172	450	625
194734	137988	450	625
170178	963	450	625
425505	60373	450	625
294439	76616	450	625
377196	67156	450	625
51052	109434	450	625
188041	7426	450	625
183556	68780	450	625
43550	33729	450	625
122413	26157	450	625
445418	37934	450	625
284145	80380	450	625
451044	45103	450	625
118965	101737	450	625
110899	101213	450	625
88961	107358	450	625
141201	147316	450	625
366421	5183	450	625
321790	129937	450	625
287100	61811	450	625
337045	121277	450	625
402698	27112	450	625
398203	91279	450	625
156644	97730	450	625
63360	126083	450	625
399388	6004	450	625
181269	80910	450	625
176236	140638	450	625
127913	141327	450	625
164527	125437	450	625
71040	132313	450	625
87095	31067	450	625
76629	113393	450	625
342950	36644	450	625
242230	119175	450	625
203908	134453	450	625
74704	36083	450	625
210865	63184	450	625
320714	102086	450	625
42515	97000	450	625
210569	57080	450	625
456856	13863	450	625
253290	34017	450	625
130653	114528	450	625
13444	90905	450	625
184018	117810	450	625
91318	94438	450	625
318229	124525	450	625
309984	29756	450	625
130369	72839	450	625
419084	104254	450	625
237992	83413	450	625
90089	141134	450	625
73198	112329	450	625
401721	79790	450	625
337529	93067	450	625
142970	84610	450	625
131983	47137	450	625
76479	106061	450	625
341465	66249	450	625
121819	95660	450	625
195911	114214	450	625
381951	26965	450	625
423939	91960	450	625
303173	21586	450	625
350651	50282	450	625
16440	144369	450	625
301196	38455	450	625
165355	52571	450	625
81336	72153	450	625
96813	132390	450	625
328573	41508	450	625
319752	116781	450	625
200045	29656	450	625
287194	22587	450	625
50157	113838	450	625
216200	124593	450	625
186153	2376	450	625
324210	88469	450	625
375236	52909	450	625
292255	31412	450	625
456143	86421	450	625
421033	9164	450	625
436728	77066	450	625
259587	120289	450	625
281319	38725	450	625
43431	8469	450	625
160185	85460	450	625
176950	13507	450	625
344768	42122	450	625
50947	55651	450	625
1012	149572	450	625
204996	78042	450	625
407948	98184	450	625
382612	18561	450	625
284445	127092	450	625
158073	98913	450	625
68713	70384	450	625
146930	32418	450	625
293350	14442	450	625
151359	68946	450	625
326920	99415	450	625
312416	128630	450	625
121975	125543	450	625
432690	144621	450	625
81365	22862	450	625
425672	95903	450	625
314786	74545	450	625
291045	96659	450	625
287729	40382	450	625
176272	96099	450	625
455027	9822	450	625
397913	2665	450	625
41306	147720	450	625
157036	-67	450	625
57862	32420	450	625
37180	59959	450	625
67188	69173	450	625
457242	88988	450	625
424316	24757	450	625
219909	134659	450	625
22571	55558	450	625
173414	64682	450	625
404104	98536	450	625
166593	75110	450	625
265971	121190	450	625
370510	423	450	625
241212	138500	450	625
351240	134096	450	625
441120	33401	450	625
202529	70059	450	625
359322	53434	450	625
11619	42287	450	625
174659	90886	450	625
179675	89601	450	625
7795	137162	450	625
232512	7891	450	625
194372	148851	450	625
367873	16853	450	625
434387	6191	450	625
418164	7983	450	625
441333	113699	450	625
70358	103022	450	625
227451	6724	450	625
92918	81848	450	625
15025	71073	450	625
295407	28824	450	625
99159	54203	450	625
386211	91744	450	625
361241	125264	450	625
436797	105361	450	625
114678	99634	450	625
399552	149175	450	625
181737	108702	450	625
14029	39301	450	625
429745	30270	450	625
444337	86903	450	625
327369	50920	450	625
202626	90197	450	625
21444	126969	450	625
351245	20647	450	625
154994	23877	450	625
17523	16579	450	625
81533	43460	450	625
91975	67799	450	625
97476	134297	450	625
354461	125179	450	625
304583	58690	450	625
85206	98197	450	625
191793	134412	450	625
230298	126915	450	625
116782	29412	450	625
141619	80928	450	625
295833	103670	450	625
126825	60854	450	625
203791	43095	450	625
396601	122711	450	625
231225	53850	450	625
176942	140283	450	625
381862	92242	450	625
319534	32415	450	625
361691	75272	450	625
276846	3899	450	625
98363	125977	450	625
280448	73633	450	625
46642	11871	450	625
39548	119101	450	625
313236	36044	450	625
192930	44494	450	625
110766	143432	450	625
54200	64383	450	625
383180	109727	450	625
237346	98130	450	625
428929	20413	450	625
33665	27268	450	625
247207	140524	450	625
417983	33223	450	625
133697	140154	450	625
381674	122037	450	625
163383	134447	450	625
128922	69950	450	625
279370	90247	450	625
394952	32231	450	625
392492	10759	450	625
308177	38283	450	625
35491	26703	450	625
381818	34748	450	625
377182	134389	450	625
160930	66388	450	625
139954	65320	450	625
287256	33838	450	625
111797	3864	450	625
102561	115671	450	625
49070	99412	450	625
84260	104178	450	625
274211	127407	450	625
443981	146559	450	625
403154	135458	450	625
252690	43871	450	625
97169	100145	450	625
384055	145037	450	625
51100	29450	450	625
136686	107907	450	625
34040	84941	450	625
340895	12671	450	625
56214	118476	450	625
146510	50136	450	625
439892	114696	450	625
456359	110987	450	625
318661	97544	450	625
265417	141997	450	625
296451	83323	450	625
252956	64282	450	625
197333	89024	450	625
144254	59027	450	625
215721	113186	450	625
448665	10046	450	625
422036	5528	450	625
259105	78753	450	625
446969	64525	450	625
215425	85360	450	625
334653	60812	450	625
256548	71722	450	625
196360	145932	450	625
391361	83646	450	625
338676	91903	450	625
214396	90104	450	625
451327	57629	450	625
5087	88037	450	625
122205	34818	450	625
49665	29851	450	625
284356	123407	450	625
168749	135269	450	625
211535	2479	450	625
311675	142281	450	625
134356	77725	450	625
310894	16386	450	625
16889	57167	450	625
371408	8074	450	625
365500	115446	450	625
270921	68253	450	625
89902	89642	450	625
9658	4254	450	625
59171	85022	450	625
296391	138554	450	625
228292	11633	450	625
83305	34225	450	625
451092	131180	450	625
346894	36252	450	625
243911	5194	450	625
448986	45293	450	625
292171	100205	450	625
411279	66085	450	625
412472	72665	450	625
64960	132749	450	625
215811	88758	450	625
152503	17138	450	625
406552	131638	450	625
410944	19700	450	625
219760	108913	450	625
232454	30529	450	625
202598	26585	450	625
88554	100216	450	625
131817	84773	450	625
422820	136053	450	625
200520	81383	450	625
317998	89868	450	625
280688	15303	450	625
387106	111238	450	625
182320	74743	450	625
162839	120708	450	625
373301	66667	450	625
267847	114178	450	625
41505	3868	450	625
352078	36642	450	625
77833	142658	450	625
294671	77957	450	625
6795	133050	450	625
40625	93389	450	625
382676	8670	450	625
78342	1821	450	625
441754	32466	450	625
182389	43919	450	625
232121	92272	450	625
107309	130966	450	625
149415	93174	450	625
397926	30441	450	625
149493	83550	450	625
409071	130424	450	625
14919	50775	450	625
16266	44829	450	625
452185	6515	450	625
416038	129057	450	625
258165	145588	450	625
182946	129666	450	625
5259	73565	450	625
330539	16590	450	625
242983	67806	450	625
318661	70781	450	625
210278	60296	450	625
17399	27019	450	625
260122	147451	450	625
425060	7340	450	625
187601	46709	450	625
164616	90697	450	625
265636	149460	450	625
338127	135546	450	625
77175	30590	450	625
304655	146065	450	625
295979	30478	450	625
82684	102715	450	625
334243	101248	450	625
354957	132952	450	625
32654	24443	450	625
158833	29058	450	625
184739	27158	450	625
145277	82838	450	625
155561	36414	450	625
418479	27287	450	625
74823	220	450	625
109685	103484	450	625
327980	104037	450	625
164782	5580	450	625
308479	119414	450	625
304498	4835	450	625
84892	43159	450	625
54902	104461	450	625
364407	71484	450	625
102865	85739	450	625
168628	135175	450	625
203997	103544	450	625
23285	93751	450	625
383583	30971	450	625
68817	127087	450	625
86011	57918	450	625
34159	99121	450	625
69454	49265	450	625
207510	16214	450	625
331297	31814	450	625
289028	123472	450	625
248302	57798	450	625
150831	139429	450	625
357059	83316	450	625
255714	93701	450	625
40155	79119	450	625
328328	56129	450	625
384415	6991	450	625
200132	141323	450	625
94462	124674	450	625
219062	91450	450	625
455444	11499	450	625
397671	110376	450	625
200716	87758	450	625
344490	110838	450	625
249025	34495	450	625
295663	852	450	625
135293	22619	450	625
343181	26829	450	625
68235	123472	450	625
101482	47267	450	625
172443	43436	450	625
395396	79284	450	625
345427	25553	450	625
410007	11266	450	625
407128	32447	450	625
205717	26849	450	625
10146	65565	450	625
57825	27587	450	625
336424	36092	450	625
306877	45174	450	625
163688	66765	450	625
167926	85758	450	625
155537	109184	450	625
398040	39949	450	625
259209	77747	450	625
375017	129277	450	625
14483	41138	450	625
73661	94487	450	625
451092	50846	450	625
406506	139797	450	625
261945	131348	450	625
391146	122468	450	625
343465	76149	450	625
68307	122514	450	625
436641	133109	450	625
371840	105706	450	625
84227	58343	450	625
48517	55641	450	625
200080	148682	450	625
70242	94214	450	625
31229	105684	450	625
454943	119890	450	625
322175	126082	450	625
12329	136392	450	625
161480	14160	450	625
301841	104850	450	625
137560	136864	450	625
259518	36451	450	625
269813	71402	450	625
267417	97532	450	625
288363	93035	450	625
455990	20167	450	625
306878	10484	450	625
197708	91183	450	625
57566	94276	450	625
72749	7273	450	625
277212	102918	450	625
198715	40812	450	625
162800	35569	450	625
21656	27605	450	625
193882	147422	450	625
311707	39867	450	625
144339	53802	450	625
376470	40729	450	625
26904	1665	450	625
269813	101992	450	625
411000	35529	450	625
273212	96603	450	625
336813	120845	450	625
331339	128057	450	625
302873	139565	450	625
68530	30863	450	625
38283	34770	450	625
285975	93160	450	625
42291	93509	450	625
110717	115298	450	625
195131	97849	450	625
131618	68647	450	625
121503	76113	450	625
338977	49132	450	625
279830	19915	450	625
27677	95355	450	625
441096	117914	450	625
57711	96687	450	625
335811	146127	450	625
300144	69662	450	625
378492	132351	450	625
346625	77501	450	625
199921	22725	450	625
203213	82089	450	625
46734	136056	450	625
42388	129443	450	625
300357	124831	450	625
166690	79586	450	625
246096	79744	450	625
134270	123352	450	625
220960	46224	450	625
323259	-267	450	625
26838	104695	450	625
110320	96927	450	625
355374	21089	450	625
129189	7592	450	625
343140	39391	450	625
257145	92838	450	625
214916	100383	450	625
370628	101228	450	625
338291	144593	450	625
110223	13774	450	625
151024	122790	450	625
145660	13797	450	625
367935	66707	450	625
29549	74472	450	625
27232	49886	450	625
378805	49347	450	625
297781	93503	450	625
2074	99433	450	625
6092	85140	450	625
36025	40310	450	625
192431	114995	450	625
41500	109525	450	625
317530	80353	450	625
254353	145847	450	625
410498	135453	450	625
400973	116047	450	625
226843	25258	450	625
86497	82455	450	625
411917	39271	450	625
332879	127774	450	625
54209	3410	450	625
57222	88368	450	625
307313	95673	450	625
133001	134382	450	625
233414	145351	450	625
269344	5270	450	625
26198	1870	450	625
418547	91505	450	625
286975	19577	450	625
106052	1199	450	625
165330	91002	450	625
365498	34951	450	625
160160	91720	450	625
136158	52855	450	625
132044	118963	450	625
117729	64778	450	625
287225	57676	450	625
102246	63915	450	625
255750	40872	450	625
35797	106441	450	625
425775	145267	450	625
42863	140598	450	625
179989	71136	450	625
381056	73989	450	625
240813	91133	450	625
270940	96269	450	625
100636	37064	450	625
383672	70673	450	625
194936	93255	450	625
418228	104405	450	625
74018	76435	450	625
77236	106868	450	625
296263	94607	450	625
62283	59738	450	625
436232	141358	450	625
169031	88084	450	625
446077	122520	450	625
420483	127791	450	625
215956	4216	450	625
199532	134894	450	625
416501	43350	450	625
426915	49762	450	625
234766	56412	450	625
363288	53827	450	625
436920	88593	450	625
320685	134163	450	625
9180	21446	450	625
436184	143769	450	625
141405	105844	450	625
421459	17914	450	625
181902	63716	450	625
109999	77256	450	625
345036	106959	450	625
381899	1569	450	625
2375	100857	450	625
145615	129401	450	625
179759	61656	450	625
42516	69250	450	625
32120	65981	450	625
386877	34117	450	625
336526	125939	450	625
86481	13632	450	625
211985	103342	450	625
193801	108068	450	625
170338	133185	450	625
58882	78066	450	625
312253	4258	450	625
108074	4814	450	625
284717	54399	450	625
346135	145269	450	625
177908	138076	450	625
269971	144092	450	625
170784	147864	450	625
314842	11829	450	625
303645	108696	450	625
235947	140696	450	625
79636	137105	450	625
92380	3698	450	625
451799	84006	450	625
251718	143662	450	625
7944	82378	450	625
80880	108122	450	625
64836	71080	450	625
83989	120731	450	625
242931	114549	450	625
222000	125364	450	625
7025	11748	450	625
321156	74034	450	625
411164	104475	450	625
402216	145734	450	625
29423	127040	450	625
3983	141836	450	625
109797	56540	450	625
7387	48021	450	625
404047	101930	450	625
290235	51768	450	625
133708	107441	450	625
296190	43222	450	625
124073	117456	450	625
154805	148629	450	625
374306	123982	450	625
330493	33956	450	625
17983	14526	450	625
123143	139972	450	625
436853	38484	450	625
250459	98553	450	625
291376	115567	450	625
160690	123698	450	625
372307	7602	450	625
47919	84931	450	625
448684	57431	450	625
337551	138470	450	625
273272	68867	450	625
366292	37422	450	625
141775	39674	450	625
328351	40006	450	625
25756	81721	450	625
3915	71664	450	625
2199	26583	450	625
36889	132229	450	625
216419	40773	450	625
33183	75220	450	625
84440	20498	450	625
451618	100724	450	625
383452	142914	450	625
382308	132861	450	625
423045	16384	450	625
63531	137495	450	625
2603	74700	450	625
242869	116204	450	625
78774	54998	450	625
203110	50308	450	625
357919	2450	450	625
191124	77596	450	625
355585	27638	450	625
384525	11081	450	625
58011	62285	450	625
207653	75276	450	625
175583	57496	450	625
184553	106112	450	625
286662	55686	450	625
40174	94785	450	625
371870	59630	450	625
97732	80199	450	625
118883	101226	450	625
61503	20982	450	625
18324	124890	450	625
345042	65221	450	625
56993	37892	450	625
321717	73355	450	625
306830	124919	450	625
112437	135067	450	625
251805	93615	450	625
71295	42265	450	625
85864	80373	450	625
114278	117903	450	625
386711	9029	450	625
210088	52759	450	625
301011	66645	450	625
239558	47619	450	625
191072	101638	450	625
181554	24021	450	625
172380	135121	450	625
149642	47898	450	625
147913	4336	450	625
205954	89069	450	625
326808	128568	450	625
362236	10490	450	625
202483	128508	450	625
155207	67324	450	625
274734	45762	450	625
246228	38970	450	625
9291	97841	450	625
69029	46328	450	625
306787	147564	450	625
272847	104636	450	625
216354	85426	450	625
292609	19160	450	625
87500	62529	450	625
160758	15238	450	625
41465	111189	450	625
232807	40750	450	625
270457	100720	450	625
74740	11266	450	625
177781	99225	450	625
346642	132140	450	625
84787	36095	450	625
220462	50304	450	625
155689	35117	450	625
404532	143053	450	625
183433	113456	450	625
88189	125913	450	625
259635	148623	450	625
331173	113460	450	625
387052	135008	450	625
125198	50295	450	625
443998	5283	450	625
403497	35280	450	625
102255	65163	450	625
293898	29261	450	625
293540	120366	450	625
296553	81652	450	625
339913	26541	450	625
15056	135027	450	625
349158	865	450	625
64580	88968	450	625
224822	147446	450	625
38881	7234	450	625
118922	132231	450	625
395594	50651	450	625
447340	21669	450	625
62346	135115	450	625
28004	114869	450	625
276147	128185	450	625
50584	61571	450	625
431798	38449	450	625
317089	12877	450	625
286453	104779	450	625
330518	24335	450	625
280459	23953	450	625
285100	61316	450	625
340121	62399	450	625
83163	100080	450	625
122233	48262	450	625
334411	113204	450	625
293413	121228	450	625
187826	122737	450	625
343443	6455	450	625
406958	48416	450	625
367592	33419	450	625
296139	136716	450	625
387020	58305	450	625
155393	36598	450	625
398084	111888	450	625
60133	24568	450	625
293441	9011	450	625
151437	99287	450	625
4362	66925	450	625
119067	136273	450	625
22039	53356	450	625
229777	136977	450	625
363084	78380	450	625
235214	52605	450	625
197436	118997	450	625
453973	142353	450	625
206216	55637	450	625
13421	147161	450	625
12342	50339	450	625
373212	49303	450	625
218727	16970	450	625
216824	70345	450	625
363933	4386	450	625
273585	92621	450	625
166863	63029	450	625
58894	31127	450	625
431485	100048	450	625
68356	63247	450	625
291629	49496	450	625
171452	113790	450	625
52245	139750	450	625
160595	14939	450	625
24539	78642	450	625
415700	81606	450	625
364333	118137	450	625
32661	135838	450	625
328760	121762	450	625
223083	5718	450	625
203100	148093	450	625
146139	42088	450	625
453323	99510	450	625
122867	99785	450	625
79059	85949	450	625
349732	77913	450	625
58797	51161	450	625
423755	148567	450	625
253111	63627	450	625
391006	7975	450	625
322369	97884	450	625
336033	43528	450	625
265973	137472	450	625
397618	117510	450	625
203534	7226	450	625
393929	7060	450	625
223872	144445	450	625
340600	60472	450	625
330456	39345	450	625
232357	65192	450	625
218694	95567	450	625
344205	33016	450	625
231128	28837	450	625
410035	37565	450	625
22664	117367	450	625
325892	85259	450	625
278103	52103	450	625
138239	125301	450	625
158475	2182	450	625
245312	70486	450	625
263060	138318	450	625
353998	9357	450	625
328515	121924	450	625
291981	148396	450	625
264569	2364	450	625
174988	58840	450	625
234283	128970	450	625
346108	16936	450	625
415007	118068	450	625
56153	22549	450	625
184835	95271	450	625
368060	72363	450	625
171826	81224	450	625
113517	109226	450	625
148658	134506	450	625
256312	9795	450	625
125924	29536	450	625
5153	26664	450	625
411412	84211	450	625
219913	6758	450	625
385475	82678	450	625
287098	107383	450	625
63301	80331	450	625
191672	63485	450	625
38351	23450	450	625
43834	55512	450	625
193873	116719	450	625
250127	110724	450	625
24695	91921	450	625
260002	125978	450	625
307827	21340	450	625
170426	48576	450	625
233128	150156	450	625
452193	119317	450	625
58067	94931	450	625
448375	20868	450	625
194861	114550	450	625
169803	83287	450	625
17681	18952	450	625
300473	14957	450	625
173303	83332	450	625
300721	84001	450	625
298852	115326	450	625
296878	92024	450	625
42347	108705	450	625
82255	55352	450	625
179697	47806	450	625
347928	97902	450	625
449762	23798	450	625
185219	132254	450	625
121229	43219	450	625
57874	68616	450	625
18069	47755	450	625
138255	124927	450	625
174507	70953	450	625
134637	110235	450	625
325686	127335	450	625
278989	126615	450	625
114061	4744	450	625
75939	71586	450	625
239249	130671	450	625
91938	15772	450	625
432377	3143	450	625
395774	76364	450	625
367842	103171	450	625
38971	68548	450	625
321090	55770	450	625
390516	76437	450	625
367377	133697	450	625
417764	93110	450	625
52650	35278	450	625
453697	131213	450	625
115614	13363	450	625
152080	26952	450	625
436407	98145	450	625
428938	132682	450	625
407716	76001	450	625
201106	28971	450	625
88597	106757	450	625
371235	28964	450	625
305728	7983	450	625
73364	128596	450	625
71054	79306	450	625
115185	11908	450	625
77803	28074	450	625
86818	39330	450	625
213205	80641	450	625
94144	148844	450	625
379704	50049	450	625
122496	34989	450	625
38246	46612	450	625
162123	71040	450	625
200165	10154	450	625
435263	46387	450	625
87963	49975	450	625
309203	20869	450	625
344559	17493	450	625
148365	44590	450	625
410451	126775	450	625
439398	82079	450	625
360501	12042	450	625
204061	135183	450	625
173235	136582	450	625
9027	31316	450	625
129784	81501	450	625
39405	28855	450	625
268313	6253	450	625
199347	23003	450	625
128759	44535	450	625
321243	50300	450	625
90111	139971	450	625
195769	75347	450	625
98164	143511	450	625
435637	26540	450	625
193038	26960	450	625
103371	40916	450	625
50254	147010	450	625
255100	126914	450	625
190992	81804	450	625
361783	91901	450	625
438505	69165	450	625
52809	63695	450	625
188071	65281	450	625
303151	87055	450	625
450769	719	450	625
118907	48957	450	625
339990	131401	450	625
103404	70432	450	625
244164	16518	450	625
74624	10379	450	625
63078	50221	450	625
118596	77710	450	625
70783	77921	450	625
379676	102500	450	625
223177	56884	450	625
125202	17060	450	625
249150	87436	450	625
38855	124346	450	625
451669	90331	450	625
318053	28915	450	625
51550	42786	450	625
135024	4018	450	625
315639	125053	450	625
415050	64881	450	625
362823	94299	450	625
124860	29679	450	625
231672	49433	450	625
124589	35780	450	625
202506	84290	450	625
106881	131709	450	625
352227	104960	450	625
193869	111854	450	625
452948	1801	450	625
166452	111494	450	625
138733	141630	450	625
19910	106060	450	625
27968	141159	450	625
167178	124985	450	625
414865	107405	450	625
52618	101813	450	625
178405	37403	450	625
331444	40254	450	625
6289	11158	450	625
276535	58820	450	625
66801	137193	450	625
177129	81253	450	625
222205	39223	450	625
148259	128578	450	625
167725	123336	450	625
228772	56035	450	625
363218	2159	450	625
103447	65164	450	625
425119	44451	450	625
320149	103561	450	625
438208	74044	450	625
288026	125838	450	625
135599	30896	450	625
154545	42913	450	625
182006	86757	450	625
350834	132732	450	625
399850	142788	450	625
231837	87780	450	625
5464	101121	450	625
382358	67666	450	625
258809	78107	450	625
86353	32853	450	625
445167	130425	450	625
119717	146463	450	625
24428	60443	450	625
380624	20762	450	625
397987	149427	450	625
185752	18211	450	625
415975	6722	450	625
239477	67007	450	625
335379	85736	450	625
410791	89706	450	625
224776	107754	450	625
27638	26317	450	625
129227	87873	450	625
446283	127362	450	625
148981	62313	450	625
116567	96773	450	625
307791	30509	450	625
113436	61644	450	625
240152	114937	450	625
358858	148316	450	625
311916	145988	450	625
299579	138717	450	625
448910	72281	450	625
411024	18467	450	625
214517	27140	450	625
211225	80571	450	625
113446	130289	450	625
254888	37799	450	625
212862	123749	450	625
194713	84068	450	625
361662	19405	450	625
62493	478	450	625
90214	118106	450	625
108175	63743	450	625
276695	139758	450	625
117711	40837	450	625
139498	72615	450	625
401654	60134	450	625
41497	6955	450	625
43053	75191	450	625
283495	31403	450	625
280662	91867	450	625
35792	113176	450	625
203618	1532	450	625
343225	139456	450	625
174500	44664	450	625
273613	111071	450	625
44695	53404	450	625
455777	102495	450	625
279547	83898	450	625
183905	101483	450	625
427587	71429	450	625
378550	76566	450	625
18315	91272	450	625
290921	127145	450	625
240064	40493	450	625
337148	22151	450	625
99212	92518	450	625
162779	106655	450	625
206950	144529	450	625
265163	102527	450	625
338746	99001	450	625
203798	78966	450	625
30457	64453	450	625
78961	114181	450	625
62403	117743	450	625
292616	117715	450	625
150272	83792	450	625
425733	14764	450	625
176364	122431	450	625
272809	113805	450	625
440276	72735	450	625
65009	139914	450	625
110753	115913	450	625
406321	31580	450	625
297795	36110	450	625
305859	143666	450	625
316763	41735	450	625
105132	132146	450	625
318440	104018	450	625
221227	99168	450	625
32313	83669	450	625
434835	32611	450	625
291513	26945	450	625
394027	114802	450	625
247576	112162	450	625
12160	84577	450	625
383297	58594	450	625
333843	122427	450	625
326459	14490	450	625
418459	128979	450	625
39300	54495	450	625
345945	30340	450	625
361830	116954	450	625
288638	125295	450	625
220524	102843	450	625
167615	136763	450	625
151564	57127	450	625
456926	48002	450	625
133372	61378	450	625
17456	5725	450	625
166792	85441	450	625
175303	52466	450	625
128287	87071	450	625
193345	12572	450	625
334461	22929	450	625
185503	75038	450	625
6477	108226	450	625
336531	96532	450	625
110380	112494	450	625
155080	67830	450	625
262889	62072	450	625
126393	95878	450	625
53000	146244	450	625
400180	53797	450	625
83274	714	450	625
131323	75192	450	625
11255	72703	450	625
385510	74820	450	625
401126	147181	450	625
158292	105965	450	625
297162	73572	450	625
237203	92164	450	625
3098	131011	450	625
235949	106904	450	625
305406	26306	450	625
444534	80520	450	625
299078	1004	450	625
89251	58103	450	625
282100	92556	450	625
102453	48899	450	625
34922	94301	450	625
179443	102303	450	625
104404	96379	450	625
228575	99055	450	625
228960	109144	450	625
368972	107699	450	625
316016	7701	450	625
393764	64440	450	625
307764	82590	450	625
432744	3895	450	625
148596	118355	450	625
287968	47799	450	625
118559	105444	450	625
363755	38884	450	625
430652	62433	450	625
330035	135900	450	625
242634	128856	450	625
75755	96015	450	625
180935	109355	450	625
437922	90472	450	625
276551	94120	450	625
63871	22892	450	625
62073	19712	450	625
454332	85162	450	625
215202	30953	450	625
89510	61723	450	625
434708	18103	450	625
375475	40944	450	625
318699	60055	450	625
81780	87928	450	625
290588	84593	450	625
342780	51499	450	625
49149	77812	450	625
8114	60361	450	625
308219	36613	450	625
225333	99695	450	625
359433	121281	450	625
262488	77183	450	625
353546	132797	450	625
355346	87925	450	625
274251	23681	450	625
60401	85336	450	625
386336	103801	450	625
390081	82312	450	625
281608	50738	450	625
146092	130973	450	625
11531	9850	450	625
233272	48705	450	625
35262	102263	450	625
312266	47107	450	625
294128	32176	450	625
34754	41887	450	625
433510	41667	450	625
202922	139081	450	625
141917	126045	450	625
4806	110493	450	625
109626	70684	450	625
252981	36139	450	625
65085	16139	450	625
350203	32370	450	625
242778	55073	450	625
46743	125086	450	625
113023	45740	450	625
336492	3110	450	625
106755	55135	450	625
55769	131509	450	625
335564	41649	450	625
160948	85399	450	625
409268	137095	450	625
205132	102410	450	625
28641	145515	450	625
73855	34544	450	625
318000	102762	450	625
240936	12362	450	625
76401	106116	450	625
315133	36304	450	625
215289	58601	450	625
137491	76637	450	625
205894	107460	450	625
40600	96974	450	625
271947	125194	450	625
277535	94536	450	625
208395	95908	450	625
25587	94789	450	625
366356	20196	450	625
253999	117822	450	625
26012	104132	450	625
118618	3589	450	625
218694	67679	450	625
312451	25720	450	625
78548	134161	450	625
178277	107262	450	625
117315	68045	450	625
164800	141734	450	625
396457	35925	450	625
199860	104481	450	625
323271	10621	450	625
403770	21992	450	625
22381	72982	450	625
234481	33562	450	625
245431	86257	450	625
347736	103520	450	625
401689	148380	450	625
200809	18960	450	625
389911	45937	450	625
21981	83884	450	625
290051	101935	450	625
326299	66891	450	625
122732	69076	450	625
273225	39514	450	625
260501	141362	450	625
315447	110749	450	625
78335	37042	450	625
221941	103142	450	625
255077	21799	450	625
53456	47833	450	625
94109	132718	450	625
335953	143075	450	625
431550	30739	450	625
244036	112938	450	625
199228	129594	450	625
417775	101404	450	625
51629	81999	450	625
439295	95538	450	625
363027	149197	450	625
278904	28353	450	625
313460	123676	450	625
335154	136572	450	625
398719	116473	450	625
56514	43021	450	625
141372	70448	450	625
